08/08/2021 00:46:55|INFO    |root                            |BAZARR Finished searching for missing Series Subtitles. Check History for more information.|
08/08/2021 03:33:43|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107abd5370>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:33:47|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107abd5580>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:33:55|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107abd52e0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:34:11|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ad2db80>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:34:44|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107abab6a0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:34:44|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ababb50>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:34:49|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107abab760>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:34:57|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b37e100>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:35:13|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ababeb0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:35:45|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107abab4f0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:35:46|WARNING |retry.api                       |HTTPConnectionPool(host='s1.api.bsplayer-subtitles.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107abd5550>: Failed to establish a new connection: [Errno 111] Connection refused')), retrying in 5 seconds...|
08/08/2021 03:35:51|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107abd5430>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:35:55|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107abd5370>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:36:03|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107abd50a0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:36:20|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107abd5b20>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:36:52|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107abd5a00>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:36:52|WARNING |retry.api                       |HTTPConnectionPool(host='s1.api.bsplayer-subtitles.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107abd5af0>: Failed to establish a new connection: [Errno 111] Connection refused')), retrying in 5 seconds...|
08/08/2021 03:36:57|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107d4e4370>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:37:01|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b38bfa0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:37:10|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b38b370>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:37:26|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b37e0d0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:37:58|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b37e310>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:38:09|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b27ad30>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:38:10|INFO    |root                            |Throttling opensubtitlescom for 10 minutes, until 21/08/08 03:48, because of: ProviderError. Exception info: 'Backend fetch failed'|
08/08/2021 03:38:14|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107afa0430>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:38:22|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b0e02b0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:38:38|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b0e0b50>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:39:10|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107af8eee0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:39:11|WARNING |retry.api                       |HTTPConnectionPool(host='s103.api.bsplayer-subtitles.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107af8eac0>: Failed to establish a new connection: [Errno 111] Connection refused')), retrying in 5 seconds...|
08/08/2021 03:39:16|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107af8e970>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:39:20|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107af8e5b0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:39:28|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107af8e040>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:39:45|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107af8e3a0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:40:17|WARNING |urllib3.connectionpool          |Retrying (Retry(total=5, connect=0, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107af8e880>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:40:17|WARNING |retry.api                       |HTTPConnectionPool(host='s103.api.bsplayer-subtitles.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107af8ec10>: Failed to establish a new connection: [Errno 111] Connection refused')), retrying in 5 seconds...|
08/08/2021 03:40:22|WARNING |urllib3.connectionpool          |Retrying (Retry(total=9, connect=4, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b0833a0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:40:27|WARNING |urllib3.connectionpool          |Retrying (Retry(total=8, connect=3, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b211fa0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:40:35|WARNING |urllib3.connectionpool          |Retrying (Retry(total=7, connect=2, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107b2116a0>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
08/08/2021 03:40:51|WARNING |urllib3.connectionpool          |Retrying (Retry(total=6, connect=1, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f107ad7fc10>: Failed to establish a new connection: [Errno 111] Connection refused')': /|
